Field #,Common Name,Band #,Year,Month,Day,Age,Sex,Breeding,Stage,Capture code,Blood,Feathers,Carcass,Country code,State,City/Town,Area/Reserve,Station,Lat,Lon,Contact,Field Notes,Location Code,MAPS Code,Observer
04N4343,Common Yellowthroat,232009308,2004,JUL,13,S,M,Yes,Breeding,N,,Y,,US,MO,St. Robert,,Laughlin Bottoms,37.78,-92.18,IBP MAPS,,LEON,LABO,
04N4344,Common Yellowthroat,232072564,2004,MAY,23,O,M,Yes,Breeding,,,Y,,US,MO,St. Robert,,Laughlin Bottoms,37.78,-92.18,IBP MAPS,,LEON,LABO,
04N4350,Common Yellowthroat,231060096,2004,MAY,24,O,M,Yes,Breeding,,,Y,,US,MO,St. Robert,,Laughlin Bottoms,37.78,-92.18,IBP MAPS,,LEON,LABO,
05N5522,Common Yellowthroat,233095989,2005,JUL,5,A,M,Yes,Breeding,N,,Y,,US,MO,St. Robert,,Laughlin Bottoms,37.78,-92.18,IBP,,LEON,LABO,
05N5523,Common Yellowthroat,233095957,2005,JUN,27,A,F,Yes,Breeding,N,,Y,,US,MO,St. Robert,,Laughlin Bottoms,37.78,-92.18,IBP,,LEON,LABO,
05N5524,Common Yellowthroat,231060096,2005,JUN,1,A,M,Yes,Breeding,R,,Y,,US,MO,St. Robert,,Laughlin Bottoms,37.78,-92.18,IBP,,LEON,LABO,
05N5525,Common Yellowthroat,233092156,2005,JUN,1,A,F,Yes,Breeding,N,,Y,,US,MO,St. Robert,,Laughlin Bottoms,37.78,-92.18,IBP,,LEON,LABO,
07N20183,Common Yellowthroat,232086191,2007,JUN,13,5,m,Y,Breeding,N,,I,,US,MO,St. Robert,MAPS,Laughlin Bottoms,37.78,-92.18,Joe Proffitt,,LEON,LABO,
07N34747,Common Yellowthroat,238060384,2007,JUL,22,S,M,,Breeding,,,N,,US,MO,St. Robert,MAPS,Laughlin Bottoms,37.78,-92.18,Joe Proffitt,,LEON,LABO,
07N34808,Common Yellowthroat,245070869,2007,JUL,30,H,U,N,Breeding,N,,Y,,US,MO,St. Robert,MAPS,Laughlin Bottoms,37.78,-92.18,Joe Proffitt,,LEON,LABO,
08N0271,Common Yellowthroat,245070979,2008,JUL,10,5,M,Y,Breeding,N,,Y,,US,MO,St. Robert,MAPS,,37.78,-92.18,,,LEON,LABO,
08N0273,Common Yellowthroat,245070978,2008,JUL,10,6,M,Y,Breeding,N,,Y,,US,MO,St. Robert,MAPS,,37.78,-92.18,,,LEON,LABO,
08N10594,Common Yellowthroat,245070977,2008,JUL,10,2,U,,Breeding,,,N,,US,MO,St. Robert,MAPS,,37.78,-92.18,Chantal Villeneuve,,LEON,LABO,
08N10779,Common Yellowthroat,249098706,2008,JULY,24,6,M,,Breeding,,,N,,US,MO,St. Robert,,IBP,37.78,-92.18,,,LEON,LABO,
08N11289,Common Yellowthroat,245070909,2008,MAY,28,6,M,Y,Breeding,N,,Y,,US,MO,St. Robert,MAPS,,37.78,-92.18,Elly Knight,,LEON,LABO,
08N11299,Common Yellowthroat,245070844,2008,MAY,28,6,M,Y,Breeding,Y,,Y,,US,MO,St. Robert,MAPS,,37.78,-92.18,Elly Knight,,LEON,LABO,
09N14555,Common Yellowthroat,185134548,2009,JUL,24,HY,U,N,Breeding,N,,Y,,US,MO,St. Robert,,,37.78,-92.18,"Tiffany Beachy, Amy Witt, Kai Zhang",,LEON,LABO,
09N14562,Common Yellowthroat,252004267,2009,JUL,24,HY,U,N,Breeding,N,,Y,,US,MO,St. Robert,,,37.78,-92.18,"Tiffany Beachy, Amy Witt, Kai Zhang",,LEON,LABO,
09N14597,Common Yellowthroat,252004282,2009,AUG,2,AHY,M,Y,Breeding,N,,Y,,US,MO,St. Robert,,,37.78,-92.18,"Tiffany Beachy, Amy Witt, Kai Zhang",,LEON,LABO,
99N7674,Common Yellowthroat,216035879,1999,JUN,4,A,M,Y,Breeding,U,,Y,,US,MO,St. Robert,FORT LEONARD WOOD,LAUGHLIN BOTTOMS,37.78,-92.18,,,LEON,LABO,
03N4143,Common Yellowthroat,232009882,2003,JUN,17,A,M,Yes,Breeding,N,,Y,,US,MO,,Fort Leonard Wood,,37.79,-92.13,ANDY NOTH,,LEON,,
99N7671,Common Yellowthroat,216035931,1999,JUL,1,H,F,N,Breeding,N,,Y,,US,MO,NO INFO,FORT LEONARD WOOD,NO INFO,37.79,-92.13,,,,NO INFO,
99N7672,Common Yellowthroat,216035951,1999,JUL,13,A,F,Y,Breeding,N,,Y,,US,MO,NO INFO,FORT LEONARD WOOD,NO INFO,37.79,-92.13,,,,NO INFO,
99N7673,Common Yellowthroat,212022606,1999,MAY,27,A,M,Y,Breeding,R,,Y,,US,MO,NO INFO,FORT LEONARD WOOD,NO INFO,37.79,-92.13,,,,NO INFO,
00N5731,Common Yellowthroat,219050470,2000,JUN,15,A,M,Yes,Breeding,N,Y,Y,,US,MO,Big Piney,WILL,Bradford Cemetary,37.71,-92.12,,,LEON,BRCE,
02N1586,Common Yellowthroat,225022049,2002,JUL,3,A,M,Yes,Breeding,N,,Y,,US,MO,Big Piney,Willamette Natl. Forest,Bradford Cemetary,37.71,-92.12,IBP,,LEON,BRCE,
04N4322,Common Yellowthroat,232009321,2004,JUL,17,H,U,U,Breeding,N,,Y,,US,MO,Big Piney,,Bradford Cemetary,37.71,-92.12,IBP MAPS,,LEON,BRCE,
05N5510,Common Yellowthroat,233095906,2005,JUN,12,A,M,Yes,Breeding,N,,Y,,US,MO,Big Piney,,Bradford Cemetary,37.71,-92.12,IBP,,LEON,BRCE,
06N34748,Common Yellowthroat,232086129,2006,JUL,30,O,F,,Breeding,,,Y,,US,MO,Big Piney,MAPS,Bradford Cemetary,37.71,-92.12,Blanca Roldan Clara,,LEON,BRCE,
07N34757,Common Yellowthroat,245070855,2007,JUL,23,H,U,,Breeding,,,N,,US,MO,Big Piney,MAPS,Bradford Cemetary,37.71,-92.12,Joe Proffitt,,LEON,BRCE,
00N6045,Common Yellowthroat,219051289,2000,JUL,6,A,F,U,Breeding,N,Y,Y,,US,MO,Devils Elbow,LEON,MILLER POND,37.69,-92.11,,,LEON,MIPO,
00N6046,Common Yellowthroat,167121007,2000,JUL,14,A,M,U,Breeding,N,Y,Y,,US,MO,Devils Elbow,LEON,MILLER POND,37.69,-92.11,,,LEON,MIPO,
00N6047,Common Yellowthroat,167121008,2000,JUL,14,A,M,U,Breeding,N,Y,Y,,US,MO,Devils Elbow,LEON,MILLER POND,37.69,-92.11,,,LEON,MIPO,
00N6048,Common Yellowthroat,212022692,2000,JUL,21,A,M,U,Breeding,R,Y,Y,,US,MO,Devils Elbow,LEON,MILLER POND,37.69,-92.11,,,LEON,MIPO,
01N9955,Common Yellowthroat,216835798,2001,JUL,14,A,M,Yes,Breeding,R,,Y,,US,MO,Devils Elbow,Fort Leonard Wood,Miller Pond,37.69,-92.11,,,LEON,MIPO,
02N1375,Common Yellowthroat,219051286,2002,JUL,2,A,M,Yes,Breeding,R,,Y,,US,MO,Devils Elbow,Fort Leonard Wood,Miller Pond,37.69,-92.11,IBP,,LEON,MIPO,
02N1376,Common Yellowthroat,222072454,2002,JUN,14,A,F,Yes,Breeding,N,,Y,,US,MO,Devils Elbow,Fort Leonard Wood,Miller Pond,37.69,-92.11,IBP,,LEON,MIPO,
03N4133,Common Yellowthroat,232009969,2003,JUL,11,H,U,U,Breeding,N,,Y,,US,MO,Devils Elbow,Fort Leonard Wood,Miller Pond,37.69,-92.11,ANDY NOTH,,LEON,MIPO,
03N4134,Common Yellowthroat,232009977,2003,JUL,11,A,F,Yes,Breeding,N,,Y,,US,MO,Devils Elbow,Fort Leonard Wood,Miller Pond,37.69,-92.11,ANDY NOTH,,LEON,MIPO,
03N4135,Common Yellowthroat,232009979,2003,JUL,11,A,M,Yes,Breeding,N,,Y,,US,MO,Devils Elbow,Fort Leonard Wood,Miller Pond,37.69,-92.11,ANDY NOTH,,LEON,MIPO,
03N4136,Common Yellowthroat,232072502,2003,JUL,21,S,U,U,Breeding,N,,Y,,US,MO,Devils Elbow,Fort Leonard Wood,Miller Pond,37.69,-92.11,ANDY NOTH,,LEON,MIPO,
03N4138,Common Yellowthroat,232072504,2003,JUL,21,A,M,Yes,Breeding,N,,Y,,US,MO,Devils Elbow,Fort Leonard Wood,Miller Pond,37.69,-92.11,ANDY NOTH,,LEON,MIPO,
03N4142,Common Yellowthroat,228051005,2003,JUN,1,A,F,Yes,Breeding,R,,Y,,US,MO,Devils Elbow,Fort Leonard Wood,Miller Pond,37.69,-92.11,ANDY NOTH,,LEON,MIPO,
04N4323,Common Yellowthroat,228050168,2004,JUL,3,O,M,Yes,Breeding,N,,Y,,US,MO,Devils Elbow,,Miller Pond,37.69,-92.11,IBP MAPS,,LEON,MIPO,
04N4326,Common Yellowthroat,228050144,2004,JUN,22,O,M,Yes,Breeding,N,,Y,,US,MO,Devils Elbow,,Miller Pond,37.69,-92.11,IBP MAPS,,LEON,MIPO,
04N4328,Common Yellowthroat,228050131,2004,JUN,13,O,M,Yes,Breeding,N,,Y,,US,MO,Devils Elbow,,Miller Pond,37.69,-92.11,IBP MAPS,,LEON,MIPO,
04N4329,Common Yellowthroat,228050132,2004,JUN,13,O,F,Yes,Breeding,N,,Y,,US,MO,Devils Elbow,,Miller Pond,37.69,-92.11,IBP MAPS,,LEON,MIPO,
04N4331,Common Yellowthroat,228050129,2004,JUN,13,O,M,U,Breeding,N,,Y,,US,MO,Devils Elbow,,Miller Pond,37.69,-92.11,IBP MAPS,,LEON,MIPO,
04N4332,Common Yellowthroat,228050101,2004,JUN,4,A,F,Yes,Breeding,,,Y,,US,MO,Devils Elbow,,Miller Pond,37.69,-92.11,IBP MAPS,,LEON,MIPO,
04N4335,Common Yellowthroat,226062582,2004,JUN,22,O,F,Yes,Breeding,N,,Y,,US,MO,Devils Elbow,,Miller Pond,37.69,-92.11,IBP MAPS,,LEON,MIPO,
04N4336,Common Yellowthroat,226062562,2004,JUN,12,O,M,Yes,Breeding,N,,Y,,US,MO,Devils Elbow,,Miller Pond,37.69,-92.11,IBP MAPS,,LEON,MIPO,
04N4337,Common Yellowthroat,226052529,2004,JUN,4,O,M,Yes,Breeding,,,Y,,US,MO,Devils Elbow,,Miller Pond,37.69,-92.11,IBP MAPS,,LEON,MIPO,
04N4338,Common Yellowthroat,226052531,2004,JUN,4,S,F,,Breeding,,,Y,,US,MO,Devils Elbow,,Miller Pond,37.69,-92.11,IBP MAPS,,LEON,MIPO,
04N4340,Common Yellowthroat,226062527,2004,JUN,4,O,M,,Breeding,,,Y,,US,MO,Devils Elbow,,Miller Pond,37.69,-92.11,IBP MAPS,,LEON,MIPO,
04N4342,Common Yellowthroat,216035998,2004,JUN,4,O,M,,Breeding,,,Y,,US,MO,Devils Elbow,,Miller Pond,37.69,-92.11,IBP MAPS,,LEON,MIPO,
04N4345,Common Yellowthroat,232009979,2004,JUN,22,O,M,Yes,Breeding,R,,Y,,US,MO,Devils Elbow,,Miller Pond,37.69,-92.11,IBP MAPS,,LEON,MIPO,
04N4347,Common Yellowthroat,232009355,2004,AUG,2,H,U,U,Breeding,N,,Y,,US,MO,Devils Elbow,,Miller Pond,37.69,-92.11,IBP MAPS,,LEON,MIPO,
04N4349,Common Yellowthroat,232009346,2004,JUL,23,S,M,Yes,Breeding,N,,Y,,US,MO,Devils Elbow,,Miller Pond,37.69,-92.11,IBP MAPS,,LEON,MIPO,
05N5511,Common Yellowthroat,232072564,2005,JUL,14,A,M,Yes,Breeding,R,,Y,,US,MO,Devils Elbow,,Miller Pond,37.69,-92.11,IBP,,LEON,MIPO,
05N5512,Common Yellowthroat,233096007,2005,JUL,14,H,U,No,Breeding,N,,Y,,US,MO,Devils Elbow,,Miller Pond,37.69,-92.11,IBP,,LEON,MIPO,
05N5513,Common Yellowthroat,185126677,2005,JUL,14,H,U,No,Breeding,N,,Y,,US,MO,Devils Elbow,,Miller Pond,37.69,-92.11,IBP,,LEON,MIPO,
05N5514,Common Yellowthroat,226062529,2005,JUL,3,A,M,Yes,Breeding,R,,Y,,US,MO,Devils Elbow,,Miller Pond,37.69,-92.11,IBP,,LEON,MIPO,
05N5515,Common Yellowthroat,232072255,2005,JUN,3,A,F,Yes,Breeding,N,,Y,,US,MO,Devils Elbow,,Miller Pond,37.69,-92.11,IBP,,LEON,MIPO,
05N5516,Common Yellowthroat,228051005,2005,JUN,25,A,F,Yes,Breeding,R,,Y,,US,MO,Devils Elbow,,Miller Pond,37.69,-92.11,IBP,,LEON,MIPO,
05N5517,Common Yellowthroat,228050199,2005,JUN,25,A,M,Yes,Breeding,R,,Y,,US,MO,Devils Elbow,,Miller Pond,37.69,-92.11,IBP,,LEON,MIPO,
05N5518,Common Yellowthroat,233095916,2005,JUN,14,A,F,Yes,Breeding,N,,Y,,US,MO,Devils Elbow,,Miller Pond,37.69,-92.11,IBP,,LEON,MIPO,
05N5519,Common Yellowthroat,233092183,2005,JUN,10,A,M,Yes,Breeding,N,,Y,,US,MO,Devils Elbow,,Miller Pond,37.69,-92.11,IBP,,LEON,MIPO,
05N5520,Common Yellowthroat,233092189,2005,JUN,10,A,M,Yes,Breeding,N,,Y,,US,MO,Devils Elbow,,Miller Pond,37.69,-92.11,IBP,,LEON,MIPO,
05N5521,Common Yellowthroat,228050129,2005,JUN,2,A,M,Yes,Breeding,R,,Y,,US,MO,Devils Elbow,,Miller Pond,37.69,-92.11,IBP,,LEON,MIPO,
07N20291,Common Yellowthroat,233092161,2007,JUL,2,1,m,,Breeding,,,,,US,MO,Devils Elbow,MAPS,Miller Pond,37.69,-92.11,Joe Proffitt,,LEON,MIPO,
07N20296,Common Yellowthroat,245070815,2007,JUL,2,2,u,,Breeding,,,,,US,MO,Devils Elbow,MAPS,Miller Pond,37.69,-92.11,Joe Proffitt,,LEON,MIPO,
07N20424,Common Yellowthroat,233092161,2007,MAY,21,6,m,Y,Breeding,Y,,I,,US,MO,Devils Elbow,MAPS,Miller Pond,37.69,-92.11,Joe Proffitt,,LEON,MIPO,
07N34706,Common Yellowthroat,245070844,2007,JUL,13,S,M,,Breeding,,,N,,US,MO,Devils Elbow,MAPS,Miller Pond,37.69,-92.11,Joe Proffitt,,LEON,MIPO,
08N0263,Common Yellowthroat,245070951,2008,JUN,18,6,F,Y,Breeding,N,,Y,,US,MO,Devils Elbow,MAPS,,37.69,-92.11,,,LEON,MIPO,
08N10316,Common Yellowthroat,232009337,2008,JUN,18,6,M,Y,Breeding,Y,,Y,,US,MO,Devils Elbow,MAPS,Miller Pond,37.69,-92.11,Chantal Villeneuve,,LEON,MIPO,
08N10320,Common Yellowthroat,245070950,2008,JUN,18,6,F,Y,Breeding,N,,Y,,US,MO,Devils Elbow,MAPS,Miller Pond,37.69,-92.11,Chantal Villeneuve,,LEON,MIPO,
08N10581,Common Yellowthroat,233092161,2008,JUL,4,6,M,,Breeding,,,N,,US,MO,Devils Elbow,MAPS,Miller Pond,37.69,-92.11,Chantal Villeneuve,,LEON,MIPO,
08N11072,Common Yellowthroat,238060491,2008,JUN,27,6,M,Y,Breeding,N,,Y,,US,MO,Devils Elbow,MAPS,Miller Pond,37.69,-92.11,Jeanie Woltz,,LEON,MIPO,
08N11148,Common Yellowthroat,233092161,2008,MAY,25,6,M,Y,Breeding,Y,,Y,,US,MO,Devils Elbow,MAPS,Miller Pond,37.69,-92.11,Elly Knight,,LEON,MIPO,
01N9957,Common Yellowthroat,223096777,2001,JUL,23,A,F,Yes,Breeding,N,,Y,,US,MO,Devils Elbow,Fort Leonard Wood,Miller Ridge,37.72,-92.06,,,LEON,MIRI,
00N6043,Common Yellowthroat,219051270,2000,JUL,2,A,F,Yes,Breeding,N,Y,Y,,US,MO,Devils Elbow,LEON,BIG PINEY,37.74,-92.04,,,LEON,BIPI,
07N20196,Common Yellowthroat,232086173,2007,JUN,15,1,f,,Breeding,,,,,US,MO,Devils Elbow,MAPS,Big Piney,37.74,-92.04,Joe Proffitt,,LEON,BIPI,
07N20270,Common Yellowthroat,232072285,2007,JUN,24,5,m,,Breeding,,,,,US,MO,Devils Elbow,MAPS,Big Piney,37.74,-92.04,Joe Proffitt,,LEON,BIPI,
07N34785,Common Yellowthroat,245070864,2007,JUL,25,H,U,,Breeding,,,N,,US,MO,Devils Elbow,MAPS,Big Piney,37.74,-92.04,Joe Proffitt,,LEON,BIPI,
09N14515,Common Yellowthroat,249098761,2009,JUL,9,HY,U,N,Breeding,N,,Y,,US,MO,Devils Elbow,,,37.74,-92.04,"Tiffany Beachy, Amy Witt, Kai Zhang",,LEON,BIPI,
06N34842,Common Yellowthroat,243002411,2006,JUL,31,H,U,,Breeding,,,Y,,US,LA,Point Coupee,MAPS,Shelterwood 2,30.5,-91.74,Eric Baka,,LDWF,SHW2,
09N13132,Common Yellowthroat,235031240,2009,MAY,18,ASY,M,Y,Breeding,N,,Y,, US,WI,Eau Claire,,Eau Claire Banding Station,44.75,-91.48, ,entered by Stephanie Falzone,EACL,EACL, 
08N18570,Common Yellowthroat,229021244,2008,JUL,16,6,M,Y,Breeding,N,,Y,,US,MN,Finland ,MAPS,   ,47.37,-91.25,Peter Harris,,WOLF,WOLF,
08N18584,Common Yellowthroat,229020989,2008,JUL,23,6,M,Y,Breeding,Y,,Y,,US,MN,Finland ,MAPS,   ,47.37,-91.25,Peter Harris,,WOLF,WOLF,
09N15318,Common Yellowthroat,229021271,2009,JUL,8,1,F,Y,Breeding,N,,Y,,US,MN,Finland ,,   ,47.37,-91.25,Peter Harris,,WOLF,WOLF,
09N15319,Common Yellowthroat,229021272,2009,JUL,8,1,F,Y,Breeding,N,,Y,,US,MN,Finland ,,   ,47.37,-91.25,Peter Harris,,WOLF,WOLF,
09N15338,Common Yellowthroat,229021277,2009,JUL,8,5,F,Y,Breeding,N,,Y,,US,MN,Finland ,,   ,47.37,-91.25,Peter Harris,,WOLF,WOLF,
11N2349,Common Yellowthroat,229022359,2011,JUN,29,U,M,U,Breeding,N,N,Y,,US,MN,Finland ,,   ,47.37,-91.25,Lori Walewski,,WOLF,WOLF,
11N2350,Common Yellowthroat,229021374,2011,JUL,20,O,M,Yes,Breeding,N,N,Y,,US,MN,Finland ,,   ,47.37,-91.25,Lori Walewski,,WOLF,WOLF,
16N0517,Common Yellowthroat,269093854,2016,JUN,24,A,M,Yes,Breeding,N,N,Y,,US,MN,Finland ,,   ,47.37,-91.25,Lori Walewski,,WOLF,WOLF,
06N30450,Common Yellowthroat,243087552,2006,AUG,4,A,F,,Breeding,,,Y,,US,WI,La Crosse,MAPS,Goose Island,43.72,-91.23,Melissa Meier ,,GOIS,GOIS,
07N30404,Common Yellowthroat,251060101,2007,JUN,7,O,M,,Breeding,,,N,,US,WI,Eau Claire,MAPS,Beaver Creek Reserve FRS,44.81,-91.18,Bruce Steger,,BCRE,FRSA,
07N30420,Common Yellowthroat,245001606,2007,JUN,14,O,M,Y,Breeding,Y,,Y,,US,WI,Eau Claire,MAPS,Beaver Creek Reserve FRS,44.81,-91.18,Bruce Steger,,BCRE,FRSA,
07N30425,Common Yellowthroat,231028787,2007,JUN,21,O,M,Y,Breeding,Y,,Y,,US,WI,Eau Claire,MAPS,Beaver Creek Reserve FRS,44.81,-91.18,Bruce Steger,,BCRE,FRSA,
07N30436,Common Yellowthroat,251060115,2007,JUN,21,S,M,Y,Breeding,N,,Y,,US,WI,Eau Claire,MAPS,Beaver Creek Reserve FRS,44.81,-91.18,Bruce Steger,,BCRE,FRSA,
07N30437,Common Yellowthroat,251060116,2007,JUL,5,H,U,N,Breeding,N,,Y,,US,WI,Eau Claire,MAPS,Beaver Creek Reserve FRS,44.81,-91.18,Bruce Steger,,BCRE,FRSA,
07N30440,Common Yellowthroat,251060117,2007,JUL,5,A,M,Y,Breeding,N,,Y,,US,WI,Eau Claire,MAPS,Beaver Creek Reserve FRS,44.81,-91.18,Bruce Steger,,BCRE,FRSA,
07N30441,Common Yellowthroat,251060118,2007,JUL,5,S,F,Y,Breeding,N,,Y,,US,WI,Eau Claire,MAPS,Beaver Creek Reserve FRS,44.81,-91.18,Bruce Steger,,BCRE,FRSA,
07N30449,Common Yellowthroat,251060121,2007,JUL,5,A,F,Y,Breeding,N,,Y,,US,WI,Eau Claire,MAPS,Beaver Creek Reserve FRS,44.81,-91.18,Bruce Steger,,BCRE,FRSA,
07N30455,Common Yellowthroat,251060127,2007,JUL,26,A,F,,Breeding,,,N,,US,WI,Eau Claire,MAPS,Beaver Creek Reserve FRS,44.81,-91.18,Bruce Steger,,BCRE,FRSA,
07N30459,Common Yellowthroat,251060128,2007,JUL,26,A,M,,Breeding,,,N,,US,WI,Eau Claire,MAPS,Beaver Creek Reserve FRS,44.81,-91.18,Bruce Steger,,BCRE,FRSA,
10N11283,Common Yellowthroat,251098428,2010,JUN,3,O,M,Yes,Breeding,R,N,Y,,US,WI,Eau Claire,,Beaver Creek Reserve FRS,44.81,-91.18,Rick Koziel,,BCRE,FRSA,
10N11284,Common Yellowthroat,251098401,2010,JUN,3,A,M,Yes,Breeding,R,N,Y,,US,WI,Eau Claire,,Beaver Creek Reserve FRS,44.81,-91.18,Rick Koziel,,BCRE,FRSA,
10N11285,Common Yellowthroat,251098466,2010,JUN,3,A,M,Yes,Breeding,N,N,Y,,US,WI,Eau Claire,,Beaver Creek Reserve FRS,44.81,-91.18,Rick Koziel,,BCRE,FRSA,
10N11286,Common Yellowthroat,251098467,2010,JUN,3,A,M,Yes,Breeding,N,N,Y,,US,WI,Eau Claire,,Beaver Creek Reserve FRS,44.81,-91.18,Rick Koziel,,BCRE,FRSA,
10N11287,Common Yellowthroat,251098416,2010,JUN,10,O,M,Yes,Breeding,R,N,Y,,US,WI,Eau Claire,,Beaver Creek Reserve FRS,44.81,-91.18,Rick Koziel,,BCRE,FRSA,
10N11288,Common Yellowthroat,231028791,2010,JUN,10,O,M,Yes,Breeding,R,N,Y,,US,WI,Eau Claire,,Beaver Creek Reserve FRS,44.81,-91.18,Rick Koziel,,BCRE,FRSA,
10N11289,Common Yellowthroat,251098477,2010,JUN,24,A,M,Yes,Breeding,N,N,Y,,US,WI,Eau Claire,,Beaver Creek Reserve FRS,44.81,-91.18,Rick Koziel,,BCRE,FRSA,
10N11290,Common Yellowthroat,251098490,2010,JUN,23,A,F,Yes,Breeding,N,N,Y,,US,WI,Eau Claire,,Beaver Creek Reserve FRS,44.81,-91.18,Rick Koziel,,BCRE,FRSA,
10N11291,Common Yellowthroat,251098491,2010,JUL,23,H,U,No,Breeding,N,N,Y,,US,WI,Eau Claire,,Beaver Creek Reserve FRS,44.81,-91.18,Rick Koziel,,BCRE,FRSA,
09N19980,Common Yellowthroat,256044930,2009,JUN,22,6,M,Y,Breeding,Y,,Y,,US,MI,Vicksburg,MAPS,Brenda Keith,32.35,-90.87,,,LCP-,SABO,
09N19986,Common Yellowthroat,256044672,2009,JUN,22,6,M,Y,Breeding,N,,Y,,US,MI,Vicksburg,MAPS,Brenda Keith,32.35,-90.87,,,LCP-,SABO,
06N11430,Common Yellowthroat,147061162,2006,MAY,20,O,F,Yes,Breeding,R,,Y,,US,WI,Waupaca,LaMMNA,Emmons Creek Bird Observatory and Ringing Station ,44.36,-89.09, ,Al Swabs,ECBO,ECBO, 
06N7989,Common Yellowthroat,247080609,2006,JUN,1,O,M,U,Breeding,U,,Y,,CA,ON,Thunder Bay,CMMN,Thunder Cape Bird Observatory,48.3,-88.94,John Woodcock,,TCBO,TCBO,John Woodcock
10N13775,Common Yellowthroat,255053908,2010,JUN,7,S,M,No,Breeding,N,N,Y,,CA,ON,Thunder Bay,,Thunder Cape Bird Observatory,48.3,-88.94,John Woodcock,,TCBO,TCBO,John Woodcock
99N0800,Common Yellowthroat,207001277,1999,JUL,13,A,M,,Breeding,N,,Y,,US,WI,Rosendale,,Rosendale,43.86,-88.7,Vicki Piaskowski,,,,
99N0801,Common Yellowthroat,207001276,1999,JUL,9,A,M,Yes,Breeding,N,,Y,,US,WI,Rosendale,,Rosendale,43.86,-88.7,Vicki Piaskowski,,,,
99N0802,Common Yellowthroat,207001279,1999,JUL,13,,F,,Breeding,N,,Y,,US,WI,Rosendale,,Rosendale,43.86,-88.7,Vicki Piaskowski,,,,
99N0803,Common Yellowthroat,207001256,1999,JUN,7,A,M,Yes,Breeding,N,,Y,,US,WI,Rosendale,,Rosendale,43.86,-88.7,Vicki Piaskowski,,,,
99N0804,Common Yellowthroat,207001257,1999,JUN,7,A,M,Yes,Breeding,N,,Y,,US,WI,Rosendale,,Rosendale,43.86,-88.7,Vicki Piaskowski,,,,
99N0805,Common Yellowthroat,207001264,1999,JUN,17,A,F,Yes,Breeding,N,,Y,,US,WI,Rosendale,,Rosendale,43.86,-88.7,Vicki Piaskowski,,,,
99N0806,Common Yellowthroat,207001263,1999,JUN,7,A,M,Yes,Breeding,N,,Y,,US,WI,Rosendale,,Rosendale,43.86,-88.7,Vicki Piaskowski,,,,
99N0807,Common Yellowthroat,207001262,1999,JUN,7,A,M,Yes,Breeding,N,,Y,,US,WI,Rosendale,,Rosendale,43.86,-88.7,Vicki Piaskowski,,,,
99N0808,Common Yellowthroat,207001258,1999,JUN,7,A,M,Yes,Breeding,N,,Y,,US,WI,Rosendale,,Rosendale,43.86,-88.7,Vicki Piaskowski,,,,
99N0809,Common Yellowthroat,207001275,1999,JUN,28,A,F,Yes,Breeding,N,,Y,,US,WI,Rosendale,,Rosendale,43.86,-88.7,Vicki Piaskowski,,,,
99N0810,Common Yellowthroat,213064721,1999,JUN,7,A,M,Yes,Breeding,R,,Y,,US,WI,Rosendale,,Rosendale,43.86,-88.7,Vicki Piaskowski,,,,
99N0811,Common Yellowthroat,207001267,1999,JUN,17,A,F,Yes,Breeding,N,,Y,,US,WI,Rosendale,,Rosendale,43.86,-88.7,Vicki Piaskowski,,,,
99N0812,Common Yellowthroat,207001269,1999,JUN,17,A,M,Yes,Breeding,N,,Y,,US,WI,Rosendale,,Rosendale,43.86,-88.7,Vicki Piaskowski,,,,
99N0817,Common Yellowthroat,207001272,1999,JUN,28,A,F,Yes,Breeding,N,,Y,,US,WI,Rosendale,,Rosendale,43.86,-88.7,Vicki Piaskowski,,,,
99N0818,Common Yellowthroat,207001271,1999,JUN,28,A,M,Yes,Breeding,N,,Y,,US,WI,Rosendale,,Rosendale,43.86,-88.7,Vicki Piaskowski,,,,
99N0819,Common Yellowthroat,207001270,1999,JUN,28,A,M,Yes,Breeding,N,,Y,,US,WI,Rosendale,,Rosendale,43.86,-88.7,Vicki Piaskowski,,,,
99N0820,Common Yellowthroat,207001280,1999,JUL,13,A,M,Yes,Breeding,N,,Y,,US,WI,Rosendale,,Rosendale,43.86,-88.7,Vicki Piaskowski,,,,
99N0821,Common Yellowthroat,207001300,1999,JUL,22,A,F,Yes,Breeding,N,,Y,,US,WI,Rosendale,,Rosendale,43.86,-88.7,Vicki Piaskowski,,,,
99N0822,Common Yellowthroat,207001299,1999,JUL,22,A,M,Yes,Breeding,N,,Y,,US,WI,Rosendale,,Rosendale,43.86,-88.7,Vicki Piaskowski,,,,
99N0823,Common Yellowthroat,189022212,1999,JUL,22,A,M,Yes,Breeding,N,,Y,,US,WI,Rosendale,,Rosendale,43.86,-88.7,Vicki Piaskowski,,,,
99N0824,Common Yellowthroat,189022209,1999,JUL,22,H,U,No,Breeding,N,,Y,,US,WI,Rosendale,,Rosendale,43.86,-88.7,Vicki Piaskowski,,,,
99N0825,Common Yellowthroat,189022204,1999,JUL,22,A,M,Yes,Breeding,N,,Y,,US,WI,Rosendale,,Rosendale,43.86,-88.7,Vicki Piaskowski,,,,
99N0826,Common Yellowthroat,189022201,1999,JUL,22,A,M,Yes,Breeding,N,,Y,,US,WI,Rosendale,,Rosendale,43.86,-88.7,Vicki Piaskowski,,,,
